techLearningCurve,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
techInitCost,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
techInitAmount,0,1.00E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
techLearningRate,0.005,0.137503524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firstUnitFractionalCost,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlist,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
rr,1,0.970445534,0.941764534,0.913931185,0.886920437,0.860707976,0.835270211,0.810584246,0.786627861,0.763379494,0.740818221,0.718923733,0.697676326,0.677056874,0.65704682,0.637628152,0.618783392,0.600495579,0.582748252,0.565525439,0.548811636,0.532591801,0.516851334,0.501576069,0.486752256,0.472366553,0.458406011,0.444858066,0.431710523,0.418951549,0.40656966,0.39455371,0.382892886,0.371576691,0.36059494,0.349937749,0.339595526,0.329558961,0.319819022,0.310366941,0.301194212,0.292292578,0.283654026,0.275270783,0.267135302,0.259240261,0.251578553,0.244143283,0.236927759,0.229925485,0.22313016,0.216535667,0.210136071,0.203925612,0.197898699,0.192049909,0.186373976,0.180865793,0.175520401,0.170332989,0.165298888,0.160413568,0.15567263,0.151071809,0.146606962,0.142274072,0.138069237,0.133988675,0.130028711,0.126185782,0.122456428,0.118837294,0.115325121,0.111916749,0.108609109,0.105399225,0.102284207,0.099261252,0.096327638,0.093480726,0.090717953,0.088036833,0.085434951,0.082909967,0.080459607,0.078081666,0.075774004,0.073534544,0.07136127,0.069252225,0.067205513,0.06521929,0.063291768,0.061421214,0.059605943,0.057844321,0.056134763,0.05447573,0.052865729,0.05130331,0.049787068,0.048315638,0.046887695,0.045501954,0.044157168,0.042852127,0.041585655,0.040356613,0.039163895,0.038006427,0.036883167,0.035793105,0.034735259,0.033708677,0.032712435,0.031745636,0.030807411,0.029896914,0.029013327,0.028155854,0.027323722,0.026516184,0.025732513,0.024972002,0.024233968,0.023517746,0.022822691,0.022148179,0.021493601,0.020858369,0.020241911,0.019643673,0.019063114,0.018499714,0.017952965,0.017422375,0.016907466,0.016407775,0.015922852,0.01545226,0.014995577,0.014552391,0.014122302,0.013704925,0.013299884,0.012906813,0.012525359,0.012155178,0.011795939,0.011447316,0.011108997,0.010780676,0.010462059,0.010152858,0.009852796,0.009561602,0.009279014,0.009004778,0.008738646,0.00848038,0.008229747,0.007986521,0.007750484,0.007521422,0.007299131,0.007083409,0.006874063,0.006670903,0.006473748,0.00628242,0.006096747,0.00591656,0.0057417,0.005572007,0.005407329,0.005247518,0.005092431,0.004941927,0.004795871,0.004654131,0.004516581,0.004383096,0.004253556,0.004127844,0.004005848,0.003887457,0.003772566,0.003661069,0.003552868,0.003447865,0.003345965,0.003247077,0.003151112,0.003057982,0.002967605,0.002879899,0.002794785,0.002712187,0.00263203,0.002554241,0.002478752,0.002405494,0.002334401,0.002265409,0.002198456,0.002133482,0.002070428,0.002009237,0.001949856,0.001892229,0.001836305,0.001782034,0.001729367,0.001678256,0.001628656,0.001580522,0.001533811,0.00148848,0.001444488,0.001401797,0.001360368,0.001320163,0.001281146,0.001243283,0.001206538,0.00117088,0.001136275,0.001102693,0.001070103,0.001038477,0.001007785,0.000978001,0.000949097,0.000921047,0.000893825,0.000867409,0.000841773,0.000816895,0.000792752,0.000769323,0.000746586,0.000724521,0.000703108,0.000682328,0.000662162,0.000642592,0.000623601,0.000605171,0.000587285,0.000569928,0.000553084,0.000536738,0.000520875,0.000505481,0.000490542,0.000476044,0.000461975,0.000448321,0.000435072,0.000422213,0.000409735,0.000397625,0.000385874,0.00037447,0.000363402,0.000352662,0.000342239,0.000332125,0.000322309,0.000312783,0.000303539,0.000294568,0.000285862,0.000277414,0.000269215,0.000261259,0.000253537,0.000246044,0.000238772,0.000231716,0.000224867,0.000218221,0.000211772,0.000205513,0.000199439,0.000193545,0.000187825,0.000182274,0.000176887,0.000171659,0.000166586,0.000161662,0.000156885,0.000152248,0.000147748,0.000143382,0.000139144,0.000135032,0.000131041,0.000127168,0.00012341
al,0.778120092,0.785940329,0.79383916,0.801817376,0.809875775,0.818015162,0.826236351,0.834540164,0.842927432,0.851398994,0.859955696,0.868598394,0.877327953,0.886145246,0.895051154,0.904046567,0.913132386,0.92230952,0.931578884,0.940941408,0.950398026,0.959949685,0.96959734,0.979341955,0.989184505,0.999125975,1.009167358,1.019309658,1.029553891,1.039901079,1.050352259,1.060908475,1.071570782,1.082340248,1.093217948,1.104204971,1.115302415,1.126511391,1.137833019,1.149268431,1.16081877,1.172485193,1.184268865,1.196170965,1.208192683,1.220335222,1.232599794,1.244987628,1.257499962,1.270138047,1.282903146,1.295796537,1.308819509,1.321973364,1.335259417,1.348678997,1.362233446,1.37592412,1.389752387,1.403719631,1.417827248,1.432076649,1.446469258,1.461006516,1.475689876,1.490520805,1.505500789,1.520631323,1.535913922,1.551350113,1.566941441,1.582689465,1.598595758,1.614661913,1.630889535,1.647280247,1.663835689,1.680557515,1.697447399,1.714507029,1.731738111,1.749142369,1.766721542,1.784477388,1.802411684,1.820526223,1.838822816,1.857303292,1.875969501,1.894823307,1.913866598,1.933101277,1.952529268,1.972152514,1.991972976,2.011992637,2.032213499,2.052637584,2.073266935,2.094103614,2.115149706,2.136407313,2.157878564,2.179565604,2.201470603,2.22359575,2.245943259,2.268515364,2.291314322,2.314342414,2.337601942,2.361095232,2.384824634,2.40879252,2.433001287,2.457453356,2.482151173,2.507097207,2.532293953,2.55774393,2.583449684,2.609413785,2.63563883,2.66212744,2.688882266,2.715905982,2.743201291,2.770770922,2.798617633,2.826744208,2.855153459,2.883848229,2.912831385,2.942105827,2.971674482,3.001540308,3.031706289,3.062175444,3.092950819,3.124035491,3.15543257,3.187145194,3.219176536,3.251529798,3.284208216,3.317215057,3.350553623,3.384227247,3.418239296,3.452593172,3.48729231,3.522340181,3.557740288,3.593496172,3.629611409,3.66608961,3.702934423,3.740149533,3.777738661,3.815705566,3.854054044,3.892787931,3.9319111,3.971427464,4.011340973,4.05165562,4.092375436,4.133504493,4.175046904,4.217006823,4.259388446,4.302196012,4.3454338,4.389106136,4.433217386,4.477771962,4.522774318,4.568228956,4.61414042,4.660513302,4.707352239,4.754661916,4.802447063,4.850712458,4.899462929,4.94870335,4.998438645,5.048673789,5.099413804,5.150663765,5.202428796,5.254714075,5.307524829,5.360866341,5.414743943,5.469163024,5.524129027,5.579647446,5.635723835,5.692363802,5.749573009,5.807357178,5.865722088,5.924673575,5.984217535,6.044359921,6.105106748,6.166464091,6.228438085,6.291034929,6.354260881,6.418122264,6.482625466,6.547776935,6.613583187,6.680050803,6.74718643,6.814996781,6.883488637,6.952668848,7.022544331,7.093122075,7.164409137,7.236412646,7.309139802,7.382597879,7.456794221,7.531736249,7.607431456,7.683887414,7.761111766,7.839112236,7.917896624,7.997472808,8.077848746,8.159032475,8.241032115,8.323855865,8.407512007,8.492008907,8.577355016,8.663558867,8.750629081,8.838574365,8.927403514,9.017125411,9.107749028,9.199283428,9.291737763,9.38512128,9.479443317,9.574713307,9.670940775,9.768135346,9.866306738,9.965464769,10.06561936,10.16678051,10.26895835,10.3721631,10.47640507,10.5816947,10.68804249,10.79545911,10.90395528,11.01354185,11.12422978,11.23603015,11.34895413,11.46301302,11.57821821,11.69458124,11.81211374,11.93082745,12.05073426,12.17184616,12.29417524,12.41773376,12.54253406,12.66858862,12.79591005,12.92451109,13.05440458,13.18560353,13.31812105,13.45197039,13.58716494,13.72371822,13.86164388,14.00095572,14.14166766,14.28379378,14.4273483,14.57234556,14.71880007,14.86672647,15.01613955,15.16705426,15.31948569,15.47344908,15.62895983
sigma,1,0.990049834,0.980198673,0.970445534,0.960789439,0.951229425,0.941764534,0.93239382,0.923116346,0.913931185,0.904837418,0.895834135,0.886920437,0.878095431,0.869358235,0.860707976,0.852143789,0.843664817,0.835270211,0.826959134,0.818730753,0.810584246,0.802518798,0.794533603,0.786627861,0.778800783,0.771051586,0.763379494,0.755783741,0.748263568,0.740818221,0.733446956,0.726149037,0.718923733,0.711770323,0.70468809,0.697676326,0.690734331,0.683861409,0.677056874,0.670320046,0.66365025,0.65704682,0.650509095,0.644036421,0.637628152,0.631283646,0.625002268,0.618783392,0.612626394,0.60653066,0.600495579,0.594520548,0.58860497,0.582748252,0.57694981,0.571209064,0.565525439,0.559898367,0.554327285,0.548811636,0.543350869,0.537944438,0.532591801,0.527292424,0.522045777,0.516851334,0.511708578,0.506616992,0.501576069,0.496585304,0.491644197,0.486752256,0.48190899,0.477113916,0.472366553,0.467666427,0.463013068,0.458406011,0.453844795,0.449328964,0.444858066,0.440431655,0.436049286,0.431710523,0.427414932,0.423162082,0.418951549,0.414782912,0.410655753,0.40656966,0.402524224,0.398519041,0.39455371,0.390627835,0.386741023,0.382892886,0.379083038,0.375311099,0.371576691,0.367879441,0.36421898,0.36059494,0.357006961,0.353454682,0.349937749,0.34645581,0.343008517,0.339595526,0.336216494,0.332871084,0.329558961,0.326279795,0.323033256,0.319819022,0.316636769,0.313486181,0.310366941,0.307278739,0.304221264,0.301194212,0.298197279,0.295230167,0.292292578,0.289384218,0.286504797,0.283654026,0.280831622,0.2780373,0.275270783,0.272531793,0.269820056,0.267135302,0.264477261,0.261845669,0.259240261,0.256660777,0.25410696,0.251578553,0.249075305,0.246596964,0.244143283,0.241714017,0.239308922,0.236927759,0.234570288,0.232236275,0.229925485,0.227637688,0.225372656,0.22313016,0.220909978,0.218711887,0.216535667,0.214381101,0.212247974,0.210136071,0.208045182,0.205975098,0.203925612,0.201896518,0.199887614,0.197898699,0.195929574,0.193980042,0.192049909,0.19013898,0.188247066,0.186373976,0.184519524,0.182683524,0.180865793,0.179066148,0.17728441,0.175520401,0.173773943,0.172044864,0.170332989,0.168638147,0.16696017,0.165298888,0.163654137,0.162025751,0.160413568,0.158817426,0.157237166,0.15567263,0.154123662,0.152590106,0.151071809,0.149568619,0.148080387,0.146606962,0.145148198,0.14370395,0.142274072,0.140858421,0.139456856,0.138069237,0.136695425,0.135335283,0.133988675,0.132655465,0.131335521,0.130028711,0.128734904,0.12745397,0.126185782,0.124930212,0.123687136,0.122456428,0.121237966,0.120031629,0.118837294,0.117654843,0.116484158,0.115325121,0.114177617,0.113041531,0.111916749,0.110803158,0.109700649,0.108609109,0.10752843,0.106458504,0.105399225,0.104350485,0.10331218,0.102284207,0.101266462,0.100258844,0.099261252,0.098273586,0.097295747,0.096327638,0.095369162,0.094420223,0.093480726,0.092550578,0.091629684,0.090717953,0.089815295,0.088921617,0.088036833,0.087160851,0.086293586,0.085434951,0.084584859,0.083743226,0.082909967,0.082084999,0.081268239,0.080459607,0.07965902,0.0788664,0.078081666,0.07730474,0.076535545,0.075774004,0.07502004,0.074273578,0.073534544,0.072802863,0.072078462,0.07136127,0.070651213,0.069948222,0.069252225,0.068563154,0.067880939,0.067205513,0.066536807,0.065874754,0.06521929,0.064570347,0.063927861,0.063291768,0.062662005,0.062038507,0.061421214,0.060810063,0.060204992,0.059605943,0.059012854,0.058425666,0.057844321,0.05726876,0.056698927,0.056134763,0.055576213,0.05502322,0.05447573,0.053933687,0.053397038,0.052865729,0.052339706,0.051818917,0.05130331,0.050792834,0.050287437,0.049787068
tatm,0,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,2.79E-05,0.000192593,0.000648393,0.00152828,0.002954521,0.005038513,0.007880583,0.01156979,0.016183724,0.021788297,0.02843754,0.036173392,0.045025486,0.055010943,0.066134151,0.078386554,0.091746432,0.106178686,0.121634616,0.138051697,0.155353357,0.173448742,0.192232489,0.211584491,0.231369659,0.251437683,0.271630273,0.29189252,0.312207332,0.332557852,0.35292746,0.373299775,0.393658656,0.413988211,0.434272794,0.454497013,0.474645734,0.494704087,0.514657474,0.53449157,0.554192334,0.573746017,0.593139162,0.61235862,0.631391547,0.650225421,0.66884804,0.687247536,0.705412375,0.72333137,0.740993677,0.75838881,0.775506701,0.79233773,0.80887272,0.825102922,0.841020007,0.856616059,0.871883569,0.886815422,0.90140487,0.915645549,0.9295315,0.94305718,0.956217466,0.969007657,0.981423478,0.993461085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
k,2.307692308,2.316996832,2.349433123,2.38238941,2.415866359,2.449866161,2.484392046,2.519447924,2.555038113,2.591167157,2.627839706,2.665060449,2.702834089,2.74116534,2.780058949,2.819519715,2.85955251,2.900162284,2.941354059,2.983132891,3.025503811,3.068471728,3.112041312,3.156216837,3.201002005,3.246400536,3.292427327,3.339100166,3.386434244,3.434441633,3.483131451,3.532510345,3.582582949,3.633352037,3.684818145,3.736981459,3.789859278,3.843470281,3.897830017,3.952951085,4.008843705,4.065516402,4.122976627,4.181231319,4.240287405,4.300152301,4.360834432,4.422343752,4.484692188,4.547893911,4.611965332,4.676924766,4.742791734,4.809585992,4.877326387,4.946029689,5.015709528,5.086375488,5.158032305,5.230679013,5.304307736,5.378904385,5.454487148,5.531085553,5.608726567,5.687434355,5.767230395,5.848133803,5.930161779,6.013330069,6.097653427,6.183146134,6.269821908,6.357694414,6.446777641,6.537085979,6.628634224,6.721437603,6.815511843,6.910873239,7.007538699,7.105525769,7.204852655,7.30553607,7.407587302,7.511025582,7.615944192,7.722493795,7.830811769,7.941022632,8.053238438,8.167559144,8.284072945,8.402839834,8.523855059,8.647134677,8.772717377,8.900649763,9.030974168,9.163722552,9.298914478,9.436557263,9.576647326,9.714581332,9.848996035,9.987305639,10.12930384,10.27481053,10.42366084,10.57568168,10.73066001,10.88838216,11.04863867,11.21136421,11.37656362,11.54424637,11.71442571,11.8871181,12.06234277,12.24012136,12.42047765,12.60343734,12.78902786,12.97727824,13.16821898,13.36188198,13.55830039,13.7575086,13.95954218,14.16443778,14.37223315,14.58296706,14.79667931,15.01341066,15.23320284,15.45609856,15.68214143,15.91137601,16.14384778,16.37960313,16.61868937,16.86115474,17.10704836,17.35642031,17.60932156,17.86580404,18.1259206,18.38972503,18.65727209,18.92861749,19.20381791,19.48293103,19.76601553,20.05313109,20.34433843,20.63969929,20.9392765,21.24313394,21.55133658,21.86395051,22.18104294,22.50268221,22.82893785,23.15988056,23.49558225,23.83611605,24.18155632,24.53197874,24.88746022,25.24807902,25.61391475,25.98504835,26.36156216,26.74353996,27.13106693,27.52422841,27.92310332,28.32777071,28.73831097,29.15480585,29.57733848,30.00599336,30.44085638,30.88201483,31.32955736,31.78357408,32.24415649,32.71139755,33.18539162,33.66623458,34.15402372,34.64885787,35.15083733,35.66006392,36.17664101,36.7006735,37.23226787,37.77153219,38.31857612,38.87351096,39.43644964,40.00750675,40.58679859,41.17444314,41.7705601,42.37527096,42.98869893,43.61096904,44.24220815,44.88254493,45.53210995,46.19103564,46.85945637,47.53750844,48.22533011,48.92306167,49.63084539,50.34882561,51.07714875,51.81596334,52.56542002,53.32567164,54.09687319,54.87918194,55.67275738,56.4777613,57.2943578,58.12271335,58.9629968,59.8153794,60.68003488,61.55713943,62.44687178,63.34941321,64.26494758,65.19366141,66.13574385,67.09138679,68.06078482,69.04413534,70.04163857,71.05349756,72.07991829,73.12110967,74.17728357,75.24865493,76.3354417,77.43786498,78.55614901,79.69052121,80.84121228,82.00845617,83.19249018,84.393555,85.61189473,86.84775695,88.10139279,89.37305693,90.66300768,91.97150703,93.29882071,94.64521821,96.01097288,97.39636192,98.80166652,100.2271718,101.6731671,103.1399456,104.627805,106.1370468,107.6679772,109.2209064,110.7961494,112.3940253,114.0148579,115.6589756,117.3267115,119.0184033,120.7343936,122.4750299,124.2406644,126.0316546,127.8483629,129.6911569,131.5604094,133.4564983,135.3798073,137.3307251,139.3096461,141.3169703,143.3531034,145.4184567,147.5134474,149.6384987,151.7940397,153.9805056,156.1983378,158.4479838,160.7298975,163.0445395,165.3923764
